id,name,level,difficulty,tags
54292,痴人说梦,IN Lv.13,13.6,多押+32分
54308,Straight into the lights,IN Lv.15,15.700001,纵连+定轨
54337,Theme of SSS,IN Lv.12,12.0,32分
5434,光の中へ,AT Lv.15,15.2,32分+耐力
54349,半道英雄,IN,15.49999,32分+耐力
54363,深海少女,EZ  Lv.5,5.899999,楼梯+32分
54366,UNBOUNDED,IN Lv.16,16.5,底力+楼梯+变速+高BPM+位移+定轨
54367,I Can't Wait,AT Lv.13,13.0,-
54372,星河追梦,HD Lv.9.9,9.0,-
54378,追寻,IN Lv.14,14.0,-
54379,Lockdown(feat.NEONA),IN Lv.14,14.800003,-
54409,Beyond the way,lN Lv.14,14.099999,32分+变速+高BPM+位移
54412,Fantastic Sweet House,IN Lv.13,13.500002,楼梯
54415,FUNK DO ELEVATOR,AT/SP Lv.?,15.299997,32分
54420,パノプティコン,r-Lv.14,14.100004,纵连
54429,I LOVE U TOO（CoryTheWolf remix）,Furry Lv.14,14.600002,纵连
5443,劲敌,IN Lv.14,14.300001,高BPM
54432,Curtain Call Suite - Treasured Melodies,AF Lv.15,15.0,楼梯+耐力
54433,PARTY ROCK ETERNITY ,POKE Lv.15,15.0,-
54456,Final Resonance,IN Lv.15,15.0,楼梯
54459,Alfheim's faith,IN Lv.15,15.9,-
54460,粗线条的雨,IN Lv.13,13.0,-
54463,ABYSS MOTION 192.333,AT Lv.16,16.0,楼梯+32分+变速+纵连+定轨
54467,月が綺麗ねと言われたい！,IN Lv.14,14.400002,多押+楼梯+位移
54496,时·忆 TiMe-mory ,AT Lv.17,16.699999,-
54502,Still Alive (feat. WaMi),IN Lv.14,14.799999,楼梯
54507,未完成ランデヴー,IN Lv.13,13.0,-
54513,唤醒秋天,IN Lv.13,13.500002,-
54514,ループザルーム,AT Lv.13,13.0,多押+楼梯+32分
54520,Merry Christmas Mr.Lawrence,IN Lv.15,15.900001,32分+耐力
54526,バイバイキノコ,IN Lv.14,14.300001,多押+楼梯+32分+变速+纵连+位移
54530,裏表ラバーズ,IN Lv.14,14.900003,爆发
54536,Night of Knights,AT LV.17,17.200027,多押+32分+变速+位移
54538,FORViDDEN ENERZY -Fataldoze-,AT Lv.16,16.400002,底力+多押+爆发+位移+定轨
54544,Give Me Something,IN Lv.13,13.500002,-
54551,晨光熹微,CY Lv.14,14.600002,-
54552,ニニ-邇々,IN Lv.14,14.500002,-
54559,"Fragile, Aberrant Blossom",AT  Lv.17,17.500002,底力+32分+变速+耐力+位移
5457,菅野祐悟-JOJO的奇妙冒险白金之星处刑曲电音版（Kirara Magic Remix）,JO Lv.13,13.7,纵连+定轨
54581,Fire Horse,IN Lv.15,15.0,32分+变速
54590,Montagem Miau,Lv.Miau,15.299997,-
54596,时间尽头,AT  Lv.16,16.1,32分+叠键
54598,余花にみとれて,ena,12.0,纵连
54603,愛の流れ星,IN Lv.13+,10.0,多押+32分
54608,Toumei Chukudo,SV Lv.?,10.0,-
54611,祈雨の菖蒲,IN,15.0,楼梯
54630,Ref:rain(for 7th Heaven),IN Lv.15,15.700003,楼梯+耐力
54647,WINTER FEELS LIKE FUNK,AT/SP Lv.15,15.0,32分
54650,7th Avenue,AT Lv.13,13.9,-
54659,Fated Dest1ny,AT Lv.18,18.1,底力+多押+32分+变速+耐力+位移
54661,World of the happiness!(虚拟新春会ver.),AT  Lv.17,17.2,32分+变速+耐力
54671,碎浪之舞 Virelai des marees,IN  Lv.14,14.0,-
54677,♥×♥,IN Lv.15,15.0,定轨
54678,Remember,Yearning Lv.8000,8000.0,32分+耐力
54680,失態生態実験体,IN Lv.15,15.7,-
54681,WITHOUT U,IN Lv.15,15.0,楼梯+变速+位移
54683,愛し愛(short ver.),IN Lv.14,14.0,楼梯
54690,Give (Me) Your Love,IN  Lv.15,15.400002,楼梯
54700,心,IN  Lv.14,14.500002,爆发
54703,Thumb,WAW Lv.15+,16.0,多押+32分+耐力+位移
54707,Mmmmmmm,Mm Lv.18,18.0,底力+多押+楼梯+32分+爆发+变速+耐力+位移
54711,7 Wonders,IN Lv.15,15.800001,底力+爆发
54712,Hello (BPM) 2026,AT Lv.16,16.9,底力+楼梯+变速+耐力+高BPM+位移
54730,Shooting Athletes,EZ Lv.3,3.0,-
54731,Shooting Athletes,HD Lv.10,10.0,-
54732,Shooting Athletes,IN Lv.15,15.0,楼梯
54734,Unkraut Mädchen,IN Lv.15,15.2,-
54744,Super Fructose,AT Lv.15,15.399998,32分
54750,Kisaragi,IN Lv.16,16.5,底力+变速+耐力+高BPM
54755,Hello,IN Lv.15,15.700003,楼梯+变速+耐力
54769,ATLAS RUSH,IN Lv.16,16.0,爆发
54802,DOMiNUS_GRAiL,AT Lv.17,17.0,底力+楼梯+爆发+耐力+叠键+位移+定轨
5481,光,IN Lv.12,12.3,-
54816,列车谋sha案,IN Lv.13,13.700003,-
54818,光るなら,IN Lv.14,14.1,楼梯+32分
54824,ephemeralization,IN  Lv.15,15.600002,楼梯+爆发
54836,エム,IN Lv.15,15.700003,楼梯+定轨
54851,うい麦畑でつかまえて,IN Lv.15,15.1,楼梯+32分+耐力
54853,朧月夜,AT Lv.13,13.900003,32分
54858,Get Back,SP Lv.?,10.0,楼梯+纵连+定轨
54869,命日,IN Lv.16,16.700003,底力+楼梯+变速+耐力+高BPM+位移
54870,Reincarnation,AT Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+位移
54877,Red Empire,IN Lv.15+,16.199997,32分
54890,Night Walk (Dreams of Our Generation),SP Lv.?,6.9,-
54908,ゴーストルール,IN Lv.15,15.5,32分+耐力
54910,Fallen,IN Lv.14,14.7,多押+32分
54923,Aconsma,IN Lv.13,13.600002,-
54926,Le Rouage s'estompe ~ The End of Bell'époque,IN Lv.16,16.1,底力+楼梯+耐力
54952,Astronautica,IN Lv.14,14.1,楼梯
54954,Circumzenith Arc,IN Lv.16,16.2,底力+多押+爆发+变速+位移
54955,I was arrested for makin complextro.,IN Lv.14,14.0,楼梯
54961,ILLEGAL LEGACY,IN Lv.16,16.500002,楼梯+爆发+变速+位移
5497,BIG SHOT (Camellia Remix),IN Lv.15,15.0,楼梯+变速+高BPM
54970,Catch Me If You Can,IN Lv.14,14.799998,楼梯+爆发
54974,宴,IN Lv.14 ,14.8,楼梯
54975,夢重力,IN Lv.14,14.400001,-
54977,「私は、わたしの事が好き」,IN Lv.14,14.599999,楼梯
54996,GOT YOU,IN Lv.15,15.400001,32分
55016,Horoscope Express,IN Lv.16,16.1,高BPM
55032,Kneading,AT Lv.15,15.0,纵连
55045,Winter↑Cube↓,AT Lv.14,14.200001,变速
55060,MAXRAGE,AT Lv.16.3,3.0,多押+32分+变速+耐力+高BPM+叠键+位移
55062,穢れなきユーフォリア,IN Lv.14,14.900003,纵连
55065,洲来！！！,IN Lv.15,15.500002,-
55070,ReDreaming Angel,IN Lv.16,16.0,底力+多押+变速+耐力+纵连+位移
55072,Penrose triangIe,FM Lv.14,14.400002,爆发
55080,ヒロイン (nakotanmaru ver.),IN Lv.15,15.0,楼梯+32分+耐力
55083,时间尽头,IN Lv.15,15.0,楼梯+爆发
55087,BREAK OVER,IN  Lv.14,14.400006,-
55093,crystallized(short Ver.),IN  Lv.16,16.2,楼梯
55096,Looping the rooms,in 14,14.0,楼梯+32分
55098,Eternal Aria,IN Lv.15,15.400002,楼梯+耐力+位移
55102,Matusa Bomber,AT Lv.19,19.2,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
55109,Metal Crusher,IN Lv.15,15.300002,高BPM
55110,超预告篇,AT Lv.16,16.300001,楼梯+耐力+纵连
55115,命に嫌われている。,IN  Lv.14,14.0,-
55124,躯樹の墓守,AT Lv.17,17.500002,底力+多押+32分+变速+耐力+高BPM+位移
55126,ウンウン。クソ世界。,IN Lv.13,13.200001,32分
5514,Find You,IN Lv.15,15.500001,多押+32分+变速
55142,刻俄柏号，出发！,IN Lv.13,13.600002,-
5515,静寂に咲く,IN Lv.13,13.500002,32分
55150,霜雪千年「2024官方重置版」,IN Lv.13,13.1,-
5516,Berry Go!!,IN Lv.14,14.0,楼梯+32分
55162,Blue Archive OST 305,IN Lv.13,13.099999,-
55168,Limen,AT Lv.15,15.100004,楼梯
55182,Pneumatic Tokyo,IN Lv.15,15.599999,32分
55194,流光（Light me Up）,HD Lv.8,8.500002,-
55202,Bismuth (Cut ver.),IN Lv.16,16.300001,底力+楼梯+变速+高BPM+位移
55207,FLOWER,IN  Lv.14,14.600002,爆发+变速
55215,Helados Flores y Estrellas,IN Lv.15,15.1,耐力
55216,有明/Ariake,IN Lv.15,15.700003,底力+楼梯+位移
55217,WORLDINVADER,IN Lv.15,15.0,爆发
55220,恋愛＝精度×認識力,IN Lv.15,15.499998,多押+变速+位移
55223,ソワカの声,IN Lv.15,15.0,楼梯
55233,Yellow Shining!! feat. 成田なる,EZ Lv.5,5.0,-
55234,Yellow Shining!! feat. 成田なる,HD Lv.11,11.1,-
55235,Yellow Shining!! feat. 成田なる,IN Lv.14,14.400002,-
55236,はぐ,AT  Lv.15,15.500002,32分+变速+耐力+位移
55237,はぐ,IN  Lv.13,13.9,楼梯+变速
55243,花弁、それにまつわる音声,IN Lv. 14,16.9,高BPM
55287,KLYN(轻Funk),IN Lv.13,13.499997,32分
55361,MOTTAI,IN Lv.15,15.700003,-
5541,MARENOL 1mg,IN Lv.14,14.0,底力
55440,Infinity Heaven,AT Lv.15,15.799999,爆发+纵连+叠键+位移+定轨
55443,MOVIN'IN CIRCLES 2024,IN Lv.14,14.700003,-
55465,World.execute (Me);,14,14.1,-
55508,Dustwind,IN Lv.16,16.2,底力+爆发+位移
55538,What's My Name?,AT Lv.17.2,17.200003,多押+楼梯+32分+变速+耐力+叠键+位移+定轨
55542,绝世丑角,Legacy Lv.13,13.0,楼梯
5563,Fervidex,IN Lv.15,15.0,-
55672,PP BREAKER,AT Lv.17,17.000004,底力+楼梯+变速+耐力+高BPM+叠键+位移+定轨
55724,晚祷的铃歌 Dzwony na nieszpory,IN Lv.11,11.0,-
55740,負けヒロインのテーマ,IN Lv.12,12.7,-
55756,Lost City,IN Lv.13,13.799999,-
5579,Crazy Tek,AT Lv.18,18.000008,底力+多押+32分+变速+耐力+叠键+位移+定轨
55790,のだ,IN Lv.15,15.800003,底力+位移
55812,ヒバナ -Reloaded-,IN Lv.15,15.0,多押+32分+变速+位移+定轨
55871,フォニイ,IN Lv.14,14.900003,楼梯+32分
55889,Arbtration,IN Lv.14,14.400002,楼梯+纵连
55909,Viyella's Destiny,AT Lv.17+,18.200005,底力+多押+楼梯+32分+变速+耐力+位移
55946,Finale,IN  Lv.15,15.0,楼梯
55970,Sphalerite,Final  Lv.16,16.300001,底力+楼梯+高BPM+纵连+定轨
55972,Inverted World,SP,16.1,底力+爆发
55992,Anti Safety Zone,IN Lv.16,16.400002,底力+耐力+位移
55993,Compass,IN Lv.14,14.300001,楼梯
56015,Lily Toxicity,IN Lv.14,14.600001,32分
56040,IF:U,IN Lv.15,15.500002,底力+楼梯+位移
56053,Ré：Ré,IN Lv.16,16.499998,底力+变速+耐力+高BPM+位移
56103,Aoharu Band Arrange,IN  Lv.15,15.500002,多押+32分+变速+位移
56125,Phantigma,IN Lv.16,16.400002,底力+爆发+耐力+位移
56166,疾风骤下,AT Lv.17,17.300001,底力+多押+32分+爆发+变速+耐力+叠键+位移
56185,白線を渡って,IN Lv.15,15.600002,纵连
56201,某国のハロウィン,IN  Lv.14,14.599989,-
56230,悔_,AT Lv.17,17.0,底力+多押+32分+位移
56241,絶望から見いだした希望,IN Lv.16,16.100002,底力+爆发+耐力+位移+定轨
56260,Our New Story,AT Lv.16,16.1,底力+多押+32分+爆发+叠键+位移
56286,バゥムクゥヘン・エンドロゥル,"IN.14
",13.999999,-
56287,Clockwork Paradox,IN Lv.16,16.0,楼梯+位移
5631,HIT,AT Lv.15,15.0,多押+32分+变速
56314,XwX,IN.15,15.400002,楼梯
5632,短裙你太美,14,14.0,-
56326,ザムザ,HD Lv.11,11.699999,-
56417,Inverted World,IN Lv.14,14.0,纵连
56430,Lose You Now,IN Lv.12,12.300001,楼梯
56438,新月的幕演,IN Lv.15,15.700003,-
56444,悔_,IN Lv.16,16.300001,底力+楼梯+位移
56456,愛の残滓,IN Lv.15,15.0,楼梯
56459,我本将心向明月,IN Lv.13,13.0,-
56478,Mystic Light Quest,IN Lv.14,14.200001,-
56479,Somniomancer[null set],IN Lv.16,16.0,-
56480,……已至。,IN Lv.15,15.800003,-
56487,MORNINGLOOM,IN Lv.15,15.400002,-
5650,あのバンド,IN lv.15,15.600002,底力+耐力
56556,ツキミチシルベ (feat. 初音ミク & 可不),IN Lv.14,14.200001,多押+32分+变速
56565,雪男,AT Lv.17.2,17.2,底力+多押+32分+变速+耐力+高BPM+叠键+位移
56566,放光酸化,IN Lv.16.2,16.2,底力+楼梯+32分+变速
56602,真空都市,IN Lv.15,15.0,楼梯
56611,星碎,IN Lv.12,12.1,-
56634,Adstract Dreamgazer,IN Lv.16,16.400002,底力+耐力+位移
56637,THANK YOU FOR PLAYING,AT Lv.19,19.0,底力+多押+楼梯+32分+变速+耐力+位移+定轨
56642,痴人说梦,IN  Lv.15,15.300001,楼梯+变速+纵连+定轨
56645,Ēvocator,AT Lv.16,16.0,底力+多押+楼梯+32分+变速+耐力+位移
56665,DARLING LIGHTNING LOVE BEAM,IN Lv.16,16.0,底力
56683,ぽわわん劇場,FM Lv.14,14.900001,-
56702,Lemonade,IN Lv.14,20.0,多押+楼梯+32分
56706,SAN値直葬,IN Lv.16,16.1,楼梯+32分+变速+位移
56714,ブレインロット feat. 重音テト,IN Lv.13,13.800003,楼梯
56723,Cutter,IN Lv.15,15.300001,楼梯+位移
56740,花弁、それにまつわる音声,IN Lv.15,15.100007,纵连
56748,壱雫空,AT Lv.17+,17.8,底力+多押+32分+变速+位移+定轨
56760,Storyteller,IN Lv.11,11.0,-
5679,Sinkhole,IN Lv.15,15.600002,高BPM
56848,Sendan Life(Katagiri Bootleg),AT Lv.18,18.0,多押+32分+变速+耐力+高BPM+叠键+位移
56852,Zitronectar,IN Lv.16,16.0,底力+楼梯+变速+高BPM
56856,Time Leaper,IN Lv.14,14.500003,多押+楼梯+纵连
56873,GOODTEK,AT Lv.16,16.7,底力+多押+楼梯+32分+爆发+变速+耐力+叠键+位移
56885,複製された空の記憶,IN Lv.15,15.900003,底力+楼梯+高BPM
56889,愛言葉V,LOVE Lv.?,15.1,-
56904,Kronos,IN Lv.14,14.1,-
56913,unhappy,AT Lv.14,14.5,32分
56919,By My Side,IN Lv.13,13.800003,-
56940,关注塔菲谢谢喵,IN,14.800001,耐力
56941,The Other Side,IN Lv.15,15.000001,楼梯+爆发
56981,Asphodelium_Eschatologia,AT Lv.17,17.0,底力+多押+32分+耐力
56995,終の舞姫(Extended Mix),AT Lv.16,16.0,底力+32分+爆发+耐力+位移
57002,"even at the end of the world, you left it",EN  Lv.15,15.0,楼梯
57038,Furry Adventure Triad,AT Lv.16,16.0,耐力
57060,Reply,AT Lv.16,16.700003,楼梯+32分+耐力
57073,love in 561.3mb,IN  Lv.15,15.700003,楼梯+位移
57081,サワーチェリーガ◇イタカラ ハツ橋荟肉肉 JUMPSTYLEREMIX,IN Lv.16,16.0,32分+定轨
57084,Ai đưa em về (Cukak Remix),LC Lv.12,12.0,-
57107,HoYoHoYoにしてあげる♪,EZ  Lv.6,6.0,-
57115,ロウワー,IN Lv.16,16.300001,楼梯+变速+高BPM+位移
57147,春暖花开,IN Lv.12,12.400002,楼梯
57164,ネクストドア,IN Lv.15,15.900002,楼梯+定轨
5718,夜に駆ける,IN LV.14,14.600001,32分
57187,R,IN Lv.14,14.300001,-
57188,終わらない旅,IN Lv.12,12.1,32分
57211,Ρoppy,IN Lv.16,16.0,底力+楼梯+高BPM+位移
57221,Last Wish(vivid/stasis ver.),IN Lv.16,16.1,底力+耐力+位移
57246,HiTNEX ViRTUAL SHiFTERZ,AL Lv.15,15.900003,楼梯+耐力+高BPM+定轨
57250,蜘蛛の糸,IN  Lv.16,16.2,底力+楼梯+爆发
57252,The Box,CY Lv.14,14.799999,-
57257,Ennor,IN Lv.16.7,6.0,底力+爆发+耐力+位移
57259,終の舞姫,IN  Lv.16,16.500002,底力+爆发+耐力+位移
57293,42,IN Lv. 42,42.0,-
57315,Burning Desires 绝望吧台,IN,14.6,纵连
57343,Wonder Night Land,AT  Lv.15,15.0,-
57364,Autumn Wind,IN,14.699997,楼梯+32分
57377,Khronostasis Katharsis,IN Lv.14,14.400001,-
57379,Invisible Frenzy,IN Lv.16,16.300001,楼梯+变速+高BPM+纵连
57380,the EmpErroR,IN Lv.15,15.799999,底力+高BPM
57388,Future Downloader,IN Lv.16,16.2,楼梯+耐力+高BPM
57389,snooze (feat. SHIKI),IN Lv.14,14.799986,-
57405,Higher,IN Lv.15.8,8.0,楼梯+32分+耐力
57417,SUPER EMULATOR,AT Lv.18,18.500002,底力+多押+32分+变速+耐力+叠键+位移
57424,命に嫌われている,IN Lv.14,14.0,32分+耐力+位移
57425,爱言叶Ⅲ,IN Lv.13,13.0,-
57431,the world of scarlet,a&&^^L8dO&(V)?dxrE,10.0,32分
57438,メテオ,AT Lv.15.9,15.900001,多押+楼梯+32分+耐力
57448,回転を止めた惑星(feat.初音ミク),IN Lv.15  ,15.100001,底力+楼梯+耐力+叠键
57449,phone kisses,IN Lv.13,13.0,32分
57450,ばーちゃるめいどさん！じゅーいちがた,IN Lv.14,14.1,楼梯+32分
57451,KiLL∀ DEA7H,AT Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
57456,拝啓,IN Lv.14,14.0,32分
57487,KiLL∀ DEA7H,AT Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
57504,Forever,IN  Lv.12,12.0,-
57508,雷切-RAIKIRI-,IN Lv.15+,16.0,底力+爆发+位移
57509,Viyella's Malice,AT Lv..16,16.0,底力+32分+变速+耐力
57516,化けの花,IN Lv.15,15.0,-
57536,Theatore Creatore,IN Lv.16,16.2,楼梯+爆发
57547,Moon of Noon,IN Lv.15,15.400002,多押+32分+变速
57548,NO x,AT Lv.16,16.900003,底力+楼梯+变速
57553,枫刃徊舞,IN Lv.16,16.300001,楼梯+位移
57561,ヒバナ(Game size.),AT Lv.16,16.100004,底力+多押+楼梯+变速+耐力+纵连+位移
5757,Rap God (Full Ver.),EX Lv.15,15.800003,耐力
57586,马蒂亚斯,MF Lv.16,16.299997,多押+32分+变速+耐力+位移
57588,Unraveling Stasis,AT Lv.16+,16.9,底力+多押+32分+变速+耐力+高BPM+位移
57590,Amnéhilesie,SKY  Lv.17,17.0,底力+32分+耐力+高BPM+位移
57592,ÅMARA(大未来電脳),IN Lv.16,16.5,变速+高BPM
57614,Moon Halo,IN Lv.12,12.1,楼梯
57623,Essence,IN Lv.16,16.900003,底力+多押+32分+变速+耐力+位移
57628,燦々,IN Lv.14,14.900001,楼梯
57662,夜に駆ける (feat. 宵崎奏 & 初音ミク),IN Lv.14,14.9,耐力
57666,Electro Buzz,IN Lv.13,13.0,-
57667,Heart Message feat. 時守あおい,IN Lv.14,14.400002,楼梯
57671,whence,IN  Lv.15,15.500002,楼梯
57672,CO5M1C R4ILR0AD,IN Lv.15,15.300001,爆发+位移
57695,Unknown suffering,IN  Lv.16,16.1,-
57709,爱言叶V feat. 初音未来,IN Lv.14,14.700003,-
57710,KING,IN Lv.14,14.7,多押+32分
57718,Macropolis,IN Lv.13,13.700001,楼梯+纵连
57721,リ·フィクション·O,Ex Lv.16,16.500002,底力+多押+耐力+高BPM+位移
57737,THANK YOU FOR PLAYING,IN Lv.15,15.1,底力+楼梯+爆发
57742,夢重力,AT Lv.15,15.0,-
5775,强手,IN Lv.13,13.1,-
57761,X-COOL!,IN Lv.15,15.500002,高BPM
57765,サイエンス（科学）,IN Lv.15,15.700003,多押+楼梯+32分+变速+耐力+位移
5778,起风了,IN Lv.14,14.200001,楼梯+耐力
57787,GOODBOUNCE,IN  Lv.14,14.800003,楼梯+爆发
57804,泡沫快速急行,HD Lv.13.5,13.499997,32分+变速+纵连+位移+定轨
57814,スコーピオンガールの貴重な捕食シーン,IN Lv.15,15.400002,变速+耐力+叠键+位移
57816,GRAVITY ZOИE,IN Lv.16,16.0,楼梯+变速
57842,Still Shining (feat. 重音テト),IN Lv.16,16.2,底力+楼梯+耐力+纵连
57855,立春,IN Lv.13,13.900003,楼梯+爆发+纵连
57856,Cheerio!,IN Lv.13,13.0,楼梯+纵连
57866,seven,IN Lv.14,14.399996,耐力
57867,Melodiniq,MX  Lv.?,10.0,底力+耐力
5787,facts of rain,IN Lv.14,14.300001,楼梯
57892,Innocence,IN Lv.15,13.0,楼梯+爆发
57896,しう,IN  Lv.15,15.0,耐力
57904,SHIAWASE FOR YOU!,IN Lv.14,14.599999,-
57923,削いで,IN Lv.12,12.600002,楼梯
57928,Deep Blue,AT  Lv.17,17.700003,底力+楼梯+32分+变速+耐力+高BPM+位移
57929,Polyridia,AT  Lv.15,15.300001,读谱
57934,聚光,AT  Lv.15,15.400002,32分
57971,好きなことだけでいいです,IN Lv.15.7,7.0,-
57974,ダイダイダイダイダイキライ,IN Lv.15,15.900003,变速
57977,BOSS,SP Lv.¿¿¿,10.0,-
57987,春日影 (Haruhikage),IN Lv.13,13.200001,楼梯+纵连
57992,“诺言”,IN Lv.16,16.600002,32分+纵连
57993,Χάρων,SP Lv.？,0.2,32分+叠键
57995,玉米,IN  Lv.13,13.800003,耐力
58,らくらく安楽死,IN.14,14.0,多押+32分
58031,明け星,IN Lv.15.5,15.500001,楼梯+32分+变速
58034,Twinkle Shower,IN Lv.15,15.400002,32分
58044,Crisscrosser,IN Lv.16.2,16.2,底力+耐力+纵连
58080,夜咄ディセイブ,IN Lv.15,15.700003,高BPM
58089,Innocence Keeper,IN Lv.15,15.1,-
58109,Get Back to sixty four bit Cities,IN Lv.16,16.0,楼梯+32分+变速+高BPM+叠键+位移+定轨
58128,Phony,IN.15,15.1,纵连
5813,Days of Love,ATRI Lv.11,11.299999,32分
58135,Accelerate,AT Lv.18,12.0,底力+多押+32分+变速+耐力+位移
58137,どきどきデエト,IN  Lv.15,15.200001,耐力
58143,豪大大鸡排,雞摆,13.0,叠键+定轨
5817,God sees all,GSA Lv.14,14.799999,楼梯
58178,少女A,IN  Lv.14,14.0,爆发
5818,Alea jacta est!,AT Lv.15,15.900003,底力+多押+爆发+耐力+位移
58187,Ephemeric World,IN Lv.16,16.300001,底力
5820,五重空洞,IN Lv.14,14.700003,32分
58203,Shining (Remake),IN Lv.14,14.600002,多押+耐力+位移
5822,最炫民族风,IN Lv.14,14.0,多押+楼梯+32分+变速+定轨
58250,Alice in 冷凍庫(cover by花谱),IN Lv.15,15.0,32分+耐力
58251,人生進行形,IN Lv.14,14.300001,-
58287,しう(四有),IN Lv.14,14.4,耐力
58303,うそつきマカロン,IN Lv.14,14.500002,楼梯+高BPM+叠键
58322,XLIX,IN Lv.16,16.0,多押+32分+变速+耐力+位移
5834,LAMIA,IN Lv.16,15.799999,底力+楼梯+爆发+位移
58345,HATE ALL,AT Lv.16,16.800001,多押+楼梯+32分+变速+耐力+叠键+位移+定轨
58397,ヒロイン (nakotanmaru ver.),AT,15.3,楼梯
5842,只因你太美,15,15.200001,多押+32分+变速+高BPM+位移
58493,I HATE MY PUTER -ALL MY ENEMIES ARE INSIDE IT-,15,15.500001,耐力
58496,Cheerio!,AT Lv.17,17.1,多押+32分+变速+耐力+位移
58501,IIII IIII IIII,IN Lv.14,14.0,-
58523,Pete's Song,EZ  Lv.2,1.9999999,-
58529,Celestial Exploring,EX Lv.17,17.600004,底力+32分+爆发+变速+耐力+位移+定轨
58553,Moonflutter,AT  Lv.16,16.300001,32分+变速
58557,ABYSS MOTION 192.333,EX Lv.15+,15.7,楼梯
58566,超える,IN Lv.16,16.2,多押+32分+变速+耐力+位移
58567,Luminous Entities Lost Heart,AT Lv.17,17.0,底力+32分+变速+耐力+位移+定轨
58576,神鳴,IN Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+位移
58577,完美偶像 (Perfect Idol),IN Lv.15,15.1,32分
58592,私は、わたしの事が好き。(Short ver.),IN,13.900001,楼梯
58598,NO BATIDÃO,AT Lv.15,15.0,多押+32分
58657,Looking for the lost past,IN Lv.16,16.0,楼梯
58671,Grayed Out-Antifront-,IN LV.15,15.6,底力+多押+32分
5868,药,IN Lv.14,14.8,爆发+耐力+位移
58698,Final Step！,14,14.0,多押+楼梯+位移
58710,自己肯定感爆上げ↑↑しゅきしゅきソング,IN Lv.9,9.0,-
58716,AzazeL-REGINX-,SP Lv.？,10.0,底力+楼梯+变速+纵连+位移
58744,ムリムリ進化論,IN Lv.14,14.8,耐力
58745,Emergence Failure,IN Lv.14,14.900003,楼梯+定轨
58785,ダイダイダイダイダイキライ,IN Lv.15,15.400002,变速
58798,バカみたいに,IN Lv.15,15.0,-
58831,Broken Fruitz,AT  Lv.18,18.0,底力+多押+32分+变速+耐力+高BPM+位移
58879,Breakcore WTF!?,IN Lv.15,15.0,底力+楼梯+爆发+高BPM+位移+定轨
5889,Exitium,IN Lv.16,16.600002,底力+多押+楼梯+变速+耐力+高BPM+叠键+位移
58917,Deviloverdose,IN Lv.14,14.400002,楼梯+32分+变速
58935,Kwik Flip | YTPMV,IN Lv.14,15.2,多押+耐力
58949,DAMIDAMI,IN,14.0,楼梯+高BPM
58951,デビルじゃないもん (人家才不是恶魔呢),IN Lv.15,15.000001,-
58957,永恒 (Eternity),IN Lv.12,12.0,纵连
59032,Destr0yer,IN Lv.15,15.300002,楼梯+变速
59033,灵光沙海,AT Lv.16,16.500002,楼梯+定轨
